Object ID,Street,Cross Street,Direction,Facing Street,Distance,CNN Segment ID,Last Edited Date,Geom
4352,MONTANA,SUMMIT,SW,EB,0,22203000,,"(37.7168800392, -122.45416834)"
4353,MONTCALM,BREWSTER,SW,EB,0,21113000,,"(37.7466001751, -122.406508822)"
4354,MONTCALM,YORK,NW,SB,0,21118000,,"(37.7470147755, -122.406105748)"
4355,MONTCALM,YORK,SE,NB,0,21118000,,"(37.7470147755, -122.406105748)"
4356,MONTECITO,COLON,NE,WB,0,22252000,,"(37.7299569847, -122.455779019)"
4357,MONTECITO,HAZELWOOD,NE,WB,0,22253000,,"(37.7304823978, -122.454298637)"
4358,MONTECITO,HAZELWOOD,SW,EB,0,22253000,,"(37.7304823978, -122.454298637)"
4359,MONTECITO,MONTEREY,SE,NB,0,22257000,,"(37.7314933447, -122.453604127)"
4360,MONTECITO,PLYMOUTH,SW,EB,0,22639000,,"(37.7297225837, -122.456517333)"
4361,MONTECITO,PLYMOUTH,NE,WB,0,22639000,,"(37.7297225837, -122.456517333)"
4362,MONTEREY,BADEN,SE,NB,0,22134000,,"(37.7315891645, -122.439755981)"
4363,MONTEREY,EL VERANO,NE,WB,0,22679000,,"(37.7300269686, -122.461749814)"
4364,MONTEREY,NORTHGATE,SW,EB,0,22679000,,"(37.7300269686, -122.461749814)"
4365,MONTEREY,PLYMOUTH,SW,EB,0,22648000,,"(37.7310023366, -122.457485274)"
4366,MONTEREY,RIDGEWOOD,NE,WB, ,22256000,,"(37.7315355845, -122.453424559)"
4367,MONTEREY,RIDGEWOOD,SW,EB,E-LINE,22256000,,"(37.7315355845, -122.453424559)"
4368,MONTEREY,SAN ALESO,SW,EB,0,22766000,,"(37.732288643, -122.464433032)"
4369,MONTEREY,SAN BENITO,NE,WB,0,22911000,,"(37.7330970795, -122.467011708)"
4370,MONTEREY,SAN FERNANDO,NE,WB,0,22936000,,"(37.7331819468, -122.469572116)"
4371,MONTEREY,SAN FERNANDO,SW,EB,0,22936000,,"(37.7331819468, -122.469572116)"
4372,MONTEREY,SAN JACINTO,NE,WB,0,22764000,,"(37.7320579231, -122.464120931)"
4373,MONTEREY,SAN JACINTO,CI,NB,0,22764000,,"(37.7320579231, -122.464120931)"
4374,MONTEREY,SANTA ANA,NE,WB,0,22929000,,"(37.7331253805, -122.467865347)"
4375,MONTEREY,SANTA CLARA,SE,NB,0,22903000,,"(37.7331578361, -122.465671895)"
4376,MONTEREY,SANTA CLARA,SS,EB,20W,22903000,,"(37.7331578361, -122.465671895)"
4377,MONTEZUMA,SHOTWELL,SW,EB,0,21285000,,"(37.7460490135, -122.415029775)"
4378,MONTGOMERY,CHESTNUT,NW,SB, ,24875000,,"(37.8047681605, -122.405186753)"
4379,MONTGOMERY,CHESTNUT,SE,NB, ,24875000,,"(37.8047681605, -122.405186753)"
4380,MONTGOMERY,JACKSON,SE,NB,0,24765000,,"(37.7964224333, -122.403509925)"
4381,MONTGOMERY,PACIFIC,NW,SB,0,24762000,,"(37.7973030517, -122.403689192)"
4382,MONTGOMERY,PACIFIC,SE,NB,0,24762000,,"(37.7973030517, -122.403689192)"
4383,MONTGOMERY,VALLEJO,NW,SB,0,24841000,,"(37.7991771651, -122.404066347)"
4384,MONTICELLO,19TH AVE,NW,SB,0,28047000,,"(37.7152178394, -122.470717442)"
4385,MONTICELLO,GARFIELD,NW,SB,0,22727000,,"(37.7196511588, -122.47076522)"
4386,MONTICELLO,GARFIELD,SE,NB,0,22727000,,"(37.7196511588, -122.47076522)"
4387,MONTICELLO,HOLLOWAY,SE,NB, ,22739000,,"(37.7216422368, -122.470792245)"
4388,MONTICELLO,HOLLOWAY,NW,SB, ,22739000,,"(37.7216422368, -122.470792245)"
4389,MONTICELLO,SARGENT,SE,NB, ,22724000,,"(37.7160936821, -122.470726873)"
4390,MONTICELLO,SHIELDS,SE,NB,0,22726000,,"(37.7178871069, -122.470746183)"
4391,MONTICELLO,SHIELDS,NW,SB,0,22726000,,"(37.7178871069, -122.470746183)"
4392,MORAGA,08TH AVE,SW,EB,0,27103000,,"(37.7566346351, -122.464733906)"
4393,MORAGA,09TH AVE,SW,EB,0,27106000,,"(37.7565868638, -122.465803109)"
4394,MORAGA,16TH AVE,SW,EB,0,27326000,,"(37.7562417465, -122.473696534)"
4395,MORAGA,18TH AVE,NE,WB,0,27330000,,"(37.7561600044, -122.475549947)"
4396,MORAGA,18TH AVE,SW,EB,0,27330000,,"(37.7561600044, -122.475549947)"
4397,MORAGA,20TH AVE,SW,EB,0,27342000,,"(37.7560655168, -122.477693435)"
4398,MORAGA,22ND AVE,SW,EB,0,27385000,,"(37.7559712775, -122.479830418)"
4399,RUSSIA,MADRID,SW,EB,0,21720000,,"(37.7200677447, -122.433998319)"
4400,RUSSIA,MISSION,NE,WB,0,21749000,,"(37.7215799394, -122.437162736)"
4501,FELTON,UNIVERSITY,SW,EB,0,20954000,,"(37.7274618687, -122.414473461)"
4401,RUSSIA,MOSCOW,NE,WB,0,21631000,,"(37.718152498, -122.429991237)"
4402,RUSSIA,MOSCOW,SW,EB,0,21631000,,"(37.718152498, -122.429991237)"
4403,RUSSIA,NAPLES,SW,EB,0,21711000,,"(37.7193034008, -122.432398398)"
4404,RUSSIA,PRAGUE,NE,WB,0,21624000,,"(37.7173844728, -122.428384675)"
4405,RUSSIA,PRAGUE,SW,EB,0,21624000,,"(37.7173844728, -122.428384675)"
4406,RUTLAND,CAMPBELL,NW,SB,0,20333000,,"(37.7152492854, -122.406202574)"
4407,RUTLAND,HARKNESS,SE,NB,15S,20592000,,"(37.7179501801, -122.405035197)"
4408,RUTLAND,LELAND,SE,NB,0,20356000,,"(37.712552329, -122.407360988)"
4409,RUTLAND,LELAND,NW,SB,0,20356000,,"(37.712552329, -122.407360988)"
4410,RUTLAND,SUNNYDALE,NW,SB,0,20352000,,"(37.7098490503, -122.408652233)"
4411,RUTLAND,TUCKER,SE,NB, ,20332000,,"(37.7159344547, -122.405908262)"
4412,RUTLAND,VISITACION,NW,SB,0,20349000,,"(37.711452701, -122.407940354)"
4413,RUTLAND,VISITACION,SE,NB,0,20349000,,"(37.711452701, -122.407940354)"
4414,RUTLAND,WILDE,NW,SB,0,20591000,,"(37.717286189, -122.405323366)"
4415,RUTLEDGE,ALABAMA,NE,WB,0,21128000,,"(37.7449229038, -122.410453858)"
4416,SACRAMENTO,BAKER,NE,WB, ,26828000,,"(37.7885751336, -122.443953239)"
4417,SACRAMENTO,BAKER,SW,EB, ,26828000,,"(37.7885751336, -122.443953239)"
4418,SACRAMENTO,BRODERICK,NE,WB, ,26823000,,"(37.788785692, -122.442310552)"
4419,KEITH,EVANS,SE,NB,0,20181000,,"(37.7387685205, -122.380955758)"
4420,KEITH,HUDSON,NW,WB,0,20201000,,"(37.7375191599, -122.384059714)"
4421,KEITH,NEWCOMB,SE,NB,0,20197000,,"(37.7331084221, -122.386058746)"
4422,KEITH,OAKDALE,NW,SB,0,20156000,,"(37.7324713337, -122.38663191)"
4423,KEITH,OAKDALE,SE,NB,0,20156000,,"(37.7324713337, -122.38663191)"
4424,KEITH,PALOU,NW,SB,0,20157000,,"(37.7318624139, -122.387179718)"
4425,KEITH,QUESADA,NW,SB,0,20161000,,"(37.7312367315, -122.387742596)"
4426,KEITH,QUESADA,SE,NB,0,20161000,,"(37.7312367315, -122.387742596)"
4427,KEITH,REVERE,NW,SB, ,20159000,,"(37.7306110464, -122.388305463)"
4428,KEITH,REVERE,SE,NB, ,20159000,,"(37.7306110464, -122.388305463)"
4429,KEITH,SHAFTER,SE,NB,0,20158000,,"(37.7299853585, -122.388868322)"
4430,KEITH,THOMAS,NW,SB,0,20160000,,"(37.7293588285, -122.389431926)"
4431,KEITH,THOMAS,SE,NB,0,20160000,,"(37.7293588285, -122.389431926)"
4432,KEITH,UNDERWOOD,NW,SB,6N,20484000,,"(37.7287334062, -122.389994522)"
4433,KEITH,VAN DYKE,SE,NB,0,20483000,,"(37.7281040231, -122.390560667)"
4434,KEITH,VAN DYKE,NW,SB,0,20483000,,"(37.7281040231, -122.390560667)"
4435,KEITH,WALLACE,SE,NB, ,20486000,,"(37.7274812897, -122.391120822)"
4436,KEITH,WALLACE,NW,SB, ,20486000,,"(37.7274812897, -122.391120822)"
4437,KEITH,YOSEMITE,SE,NB,0,20492000,,"(37.7268562661, -122.391683022)"
4438,KELLOCH,VELASCO,NW,SB,0,20373000,,"(37.7084888184, -122.414158616)"
4439,KENSINGTON,DEWEY,SE,NB, ,22882000,,"(37.7437543482, -122.463699213)"
4440,KENSINGTON,MERCED,NE,WB, ,22881000,,"(37.7433885612, -122.462873225)"
4441,KENSINGTON,ULLOA,NW,SB,0,22847000,,"(37.7410660629, -122.459853165)"
4442,KENSINGTON,ULLOA,SE,NB,0,22847000,,"(37.7410660629, -122.459853165)"
4443,KENWOOD,FAXON,SW,EB, ,22676000,,"(37.7287443746, -122.460015699)"
4444,KENWOOD,MANOR,NE,WB,0,22752000,,"(37.7282580443, -122.464083645)"
4445,KENWOOD,MANOR,SW,EB,0,22752000,,"(37.7282580443, -122.464083645)"
4446,KENWOOD,WEST GATE,NE,WB, ,22768000,,"(37.7284794763, -122.4654224)"
4447,KEYSTONE,OCEAN,NW,SB,0,22669000,,"(37.7254873493, -122.46282869)"
4448,KING,07TH ST,NE,WB,0,23853000,,"(37.7711427335, -122.400817489)"
4449,KING,07TH ST,SW,EB,0,23853000,,"(37.7711427335, -122.400817489)"
4450,KINGSTON,SAN JOSE,NE,WB,0,21328000,,"(37.7417001401, -122.423443967)"
4451,KIRKHAM,05TH AVE,SW,EB, ,27074000,,"(37.7605041707, -122.46178342)"
4452,KIRKHAM,05TH AVE,NE,WB, ,27074000,,"(37.7605041707, -122.46178342)"
4453,KIRKHAM,06TH AVE,NE,WB,0,27077000,,"(37.7604571944, -122.462855133)"
4454,KIRKHAM,06TH AVE,SW,EB,0,27077000,,"(37.7604571944, -122.462855133)"
4455,KIRKHAM,09TH AVE,NE,WB,0,27145000,,"(37.760316498, -122.466063609)"
4456,KIRKHAM,10TH AVE,NE,WB, ,27146000,,"(37.7602695008, -122.467134911)"
4457,KIRKHAM,10TH AVE,SW,EB, ,27146000,,"(37.7602695008, -122.467134911)"
4458,KIRKHAM,12TH AVE,NE,WB,0,27159000,,"(37.7601755252, -122.469276378)"
4459,KIRKHAM,17TH AVE,SW,EB, ,27354000,,"(37.7599323159, -122.47473754)"
4460,KIRKHAM,17TH AVE,NE,WB, ,27354000,,"(37.7599323159, -122.47473754)"
4461,KIRKHAM,18TH AVE,NE,WB,0,27363000,,"(37.7598843729, -122.475809785)"
4462,KIRKHAM,18TH AVE,SW,EB,0,27363000,,"(37.7598843729, -122.475809785)"
4463,KIRKHAM,22ND AVE,SW,EB,0,27409000,,"(37.7596952099, -122.480088892)"
4464,KIRKHAM,24TH AVE,NE,WB,0,27413000,,"(37.7596006618, -122.482234386)"
4465,KIRKHAM,24TH AVE,SW,EB,0,27413000,,"(37.7596006618, -122.482234386)"
4466,KIRKHAM,25TH AVE,SW,EB, ,27414000,,"(37.7595534519, -122.483305356)"
4467,KIRKHAM,25TH AVE,NE,WB, ,27414000,,"(37.7595534519, -122.483305356)"
4468,KIRKHAM,28TH AVE,SW,EB,0,27429000,,"(37.759411471, -122.486524863)"
4469,KIRKHAM,30TH AVE,NE,WB, ,27709000,,"(37.7593172069, -122.488661253)"
4470,KIRKHAM,30TH AVE,SW,EB, ,27709000,,"(37.7593172069, -122.488661253)"
4471,O FARRELL,WEBSTER,SW,EB,0,26588000,,"(37.783512698, -122.431002471)"
4472,OAK PARK,CHRISTOPHER,SE,NB, ,27047000,,"(37.7541646223, -122.459633428)"
4473,OAK PARK,CLARENDON,SW,EB,0,26253000,,"(37.7551212292, -122.455065607)"
4474,OAK PARK,DEVONSHIRE,NW,SB, ,27049000,,"(37.7550327572, -122.460554366)"
4475,OAK PARK,DEVONSHIRE,SE,NB, ,27049000,,"(37.7550327572, -122.460554366)"
4476,OAKDALE,GRIFFITH,SW,EB,0,20065000,,"(37.7282367291, -122.379187943)"
4477,OAKDALE,INDUSTRIAL,SW,EB,0,20758000,,"(37.7399069164, -122.399698696)"
4478,OAKDALE,INGALLS,SW,EB,0,20131000,,"(37.7303469151, -122.382901076)"
4479,OAKDALE,KEITH,NE,WB,0,20156000,,"(37.7324713337, -122.38663191)"
4480,OAKDALE,KEITH,SW,EB,0,20156000,,"(37.7324713337, -122.38663191)"
4481,OAKDALE,LANE,NE,WB,0,20209000,,"(37.7335389027, -122.388495202)"
4482,OAKDALE,NEWHALL,NE,WB,0,20667000,,"(37.7356659023, -122.392226868)"
4483,OAKDALE,NEWHALL,SW,EB,0,20667000,,"(37.7356659023, -122.392226868)"
4484,OAKDALE,PHELPS,NE,WB,0,20679000,,"(37.7367335953, -122.39410604)"
4485,OAKDALE,PHELPS,SW,EB,0,20679000,,"(37.7367335953, -122.39410604)"
4486,OAKDALE,QUINT,NE,WB,15E,20692000,,"(37.7377889971, -122.395958034)"
4487,OAKDALE,RANKIN,NE,WB, ,20748000,,"(37.738851591, -122.397822754)"
4488,OAKDALE,RANKIN,SW,EB, ,20748000,,"(37.738851591, -122.397822754)"
4489,OAKDALE,SELBY,SE,NB,0,20758000,,"(37.7399069164, -122.399698696)"
4490,OCEAN,20TH AVE,NE,WB,0,23083000,,"(37.7326963084, -122.476053198)"
4491,OCEAN,20TH AVE,SW,EB,0,23083000,,"(37.7326963084, -122.476053198)"
4492,FAIRFAX,MENDELL,NE,WB,0,20204000,,"(37.7402449598, -122.385294862)"
4493,FAIRMOUNT,ARLINGTON,SW,EB,0,21843000,,"(37.7390163362, -122.424883442)"
4494,FANNING,14TH AVE,SW,EB,0,27118000,,"(37.7497803182, -122.471031668)"
4495,FARALLONES,PLYMOUTH,SW,EB,0,22472000,,"(37.7140816974, -122.456074639)"
4496,FAXON,DE MONTFORT,SE,NB, ,22610000,,"(37.7236523218, -122.460243883)"
4497,FAXON,HOLLOWAY,SE,NB,0,22609000,,"(37.7218396243, -122.460237637)"
4498,FELTON,CAMBRIDGE,NE,WB,0,20962000,,"(37.7264303592, -122.41841715)"
4499,FELTON,GIRARD,NE,WB, ,20654000,,"(37.7297815919, -122.405602392)"
4500,FELTON,PERU,NE,WB,0,21611000,,"(37.7251430786, -122.423338704)"
4601,VERMONT,15TH ST,NW,SB, ,23863000,,"(37.7672621703, -122.404763418)"
4602,VERMONT,17TH ST,SW,NB,0,23778000,,"(37.7646692612, -122.404510188)"
4603,VERMONT,18TH ST,NW,SB,0,23767000,,"(37.7621176156, -122.404271985)"
4604,VERMONT,18TH ST,SE,NB,0,23767000,,"(37.7621176156, -122.404271985)"
4605,VERMONT,19TH ST,NW,SB,0,23764000,,"(37.7608388495, -122.404147704)"
4606,VERMONT,19TH ST,SE,NB,0,23764000,,"(37.7608388495, -122.404147704)"
4607,HAHN,SUNRISE,NW,SB,0,20406000,,"(37.7099553208, -122.416896758)"
4608,HAHN,VISITACION,NW,SB,0,20416000,,"(37.7135092145, -122.415304042)"
4609,HAHN,VISITACION,SE,NB,0,20416000,,"(37.7135092145, -122.415304042)"
4610,HAIGHT,BAKER,NE,WB,0,26033000,,"(37.7708523768, -122.440370923)"
4611,HAIGHT,BUCHANAN,NE,WB,0,25869000,,"(37.772529861, -122.427171662)"
4612,HAIGHT,BUCHANAN,SW,EB,0,25869000,,"(37.772529861, -122.427171662)"
4613,HAIGHT,CENTRAL,NE,WB,0,26340000,,"(37.7704313126, -122.443662304)"
4614,HAIGHT,CENTRAL,SW,EB,0,26340000,,"(37.7704313126, -122.443662304)"
4615,HAIGHT,CLAYTON,SW,EB,0,26409000,,"(37.7698027923, -122.448592036)"
4616,HAIGHT,LAGUNA,NE,WB,0,25867000,,"(37.7727392555, -122.425525272)"
4617,HAIGHT,LAGUNA,SW,EB,0,25867000,,"(37.7727392555, -122.425525272)"
4618,HAIGHT,PIERCE,SW,EB, ,25999000,,"(37.7716932165, -122.43374799)"
4619,HAIGHT,SCOTT,SW,EB,0,26025000,,"(37.7714844277, -122.4353862)"
4620,HAIGHT,SCOTT,NE,WB,0,26025000,,"(37.7714844277, -122.4353862)"
4621,HAIGHT,WEBSTER,NE,WB,0,25898000,,"(37.7723207899, -122.428815318)"
4622,HAIGHT,WEBSTER,SW,EB,0,25898000,,"(37.7723207899, -122.428815318)"
4623,HALE,BARNEVELD,SW,EB,0,20772000,,"(37.7326268431, -122.407037277)"
4624,HALE,MERRILL,NE,WB,0,20907000,,"(37.7319689062, -122.409185593)"
4625,HALE,MERRILL,SW,EB,0,20907000,,"(37.7319689062, -122.409185593)"
4626,HALLECK,BATTERY,NE,WB, ,24684000,,"(37.793698535, -122.400071475)"
4627,HAMILTON,BACON,NW,SB,0,20891000,,"(37.7260886349, -122.409540073)"
4628,HAMILTON,DELTA,NW,SB,0,20844000,,"(37.7192197443, -122.406678424)"
4629,HAMILTON,DWIGHT,NW,SB, ,20867000,,"(37.7224900407, -122.408047325)"
4630,HAMILTON,FELTON,NW,SB,0,20921000,,"(37.7284925424, -122.410532349)"
4631,HAMILTON,FELTON,SE,NB,0,20921000,,"(37.7284925424, -122.410532349)"
4632,HAMILTON,MANSELL,CI,SB,0,20847000,,"(37.7199960557, -122.407011119)"
4633,HAMILTON,SILLIMAN,NW,SB,0,20922000,,"(37.7296926635, -122.411027755)"
4634,HAMILTON,SILLIMAN,SE,NB,0,20922000,,"(37.7296926635, -122.411027755)"
4635,HAMILTON,SILVER,SE,NB,0,20923000,,"(37.7306128373, -122.411407612)"
4636,HAMILTON,WOOLSEY,SE,NB,0,20863000,,"(37.7236929481, -122.408541904)"
4502,FERNWOOD,BRENTWOOD,SE,NB,0,22682000,,"(37.7326343675, -122.460442209)"
4503,FILBERT,BRODERICK,SW,EB,0,26880000,,"(37.7969735336, -122.443963176)"
4504,FILBERT,FILLMORE,SW,EB,0,26676000,,"(37.7980260671, -122.435691432)"
4505,FILBERT,HYDE,SW,EB,0,25553000,,"(37.8001388841, -122.419246162)"
4506,FILBERT,LARKIN,NE,WB,0,25561000,,"(37.7999073824, -122.420895854)"
4507,FILBERT,OCTAVIA,NE,WB, ,26718000,,"(37.7988624693, -122.429115458)"
4508,FILBERT,SANSOME,NE,WB,0,30718000,,"(37.802171697, -122.402986892)"
4509,FILBERT,STEINER,NE,WB,0,26683000,,"(37.7978164028, -122.437339389)"
4510,FILBERT,WEBSTER,NE,WB,0,26665000,,"(37.7982350153, -122.434048919)"
4511,ELLSWORTH,ALEMANY,NW,SB,0,20996000,,"(37.7322134192, -122.418978966)"
4512,ELLSWORTH,EUGENIA,NW,SB,0,21087000,,"(37.7403518204, -122.414558831)"
4513,ELM,POLK,SW,EB,0,24465000,,"(37.7817097317, -122.418914526)"
4514,ELSIE,ESMERALDA,SE,NB,0,21279000,,"(37.7432276649, -122.417434737)"
4515,ERIE,MISSION,NE,WB,0,24383000,,"(37.7690503896, -122.420045305)"
4516,ESTERO,JUNIPERO SERRA,NE,WB,0,33415000,,"(37.7237590479, -122.472138325)"
4517,EUCALYPTUS,22ND AVE,SW,EB,0,23086000,,"(37.7311228182, -122.477245371)"
4518,EUCALYPTUS,EVERGLADE,SW,EB,00,23301000,,"(37.7312188807, -122.488849455)"
4519,EUCALYPTUS,JUNIPERO SERRA,SS,EB,60E,33502000,,"(37.7310651651, -122.472145414)"
4520,EUCLID,COLLINS,SW,EB,00,26912000,,"(37.784485845, -122.450148908)"
4521,EUCLID,JORDAN,NE,WB,00,27222000,,"(37.7839338542, -122.456826442)"
4522,EUCLID,PARKER,NE,WB,00,26931000,,"(37.7840349319, -122.454631025)"
4523,EUGENIA,ANDERSON,SW,EB,0,21210000,,"(37.740381919, -122.415181987)"
4524,EUGENIA,BOCANA,NE,WB,0,21225000,,"(37.7405685104, -122.417783608)"
4525,SLOAT,SKYLINE,CW,WB,0,32890000,,"(37.7337757784, -122.496649219)"
4526,SOMERSET,BURROWS,SE,NB,0,20892000,,"(37.7278046525, -122.408065097)"
4527,SOMERSET,SILLIMAN,NW,SB,0,20902000,,"(37.7302076815, -122.40905698)"
4528,SOMERSET,WOOLSEY,SE,NB, ,20885000,,"(37.7241991677, -122.406566397)"
4529,SOUTH HILL,GENEVA,SE,NB,0,21396000,,"(37.7131480956, -122.43372003)"
4530,SOUTHERN HEIGHTS,DE HARO,NE,WB, ,23739000,,"(37.7581370328, -122.400972983)"
4531,SPRINGFIELD,OCEAN,SE,NB,0,23299000,,"(37.7321649032, -122.488048484)"
4532,SPRUCE,EUCLID,NW,SB,0,26929000,,"(37.7840594232, -122.45366672)"
4533,SPRUCE,SACRAMENTO,SE,NB,0,26945000,,"(37.7873490538, -122.453606074)"
4534,ST ELMO,EL VERANO,SE,NB,0,22681000,,"(37.7318907485, -122.459714428)"
4535,ST FRANCIS,SANTA ANA,SW,EB,0,22931000,,"(37.7348706265, -122.467976537)"
4536,ST JOSEPHS,O FARRELL,SE,NB,0,26812000,,"(37.7822388902, -122.441684857)"
4537,STANYAN,17TH ST,NW,SB, ,26287000,,"(37.7614831431, -122.451970988)"
4538,FRANCISCO,TAYLOR,NE,WB,0,25523000,,"(37.8044859312, -122.415065494)"
4539,JOHN F KENNEDY,ROSE GARDEN, ,WB, ,7539000,,"(37.7717070685, -122.470036815)"
4540,CLAYTON,HAYES,SE,NB,0,26421000,,"(37.7735297931, -122.449339094)"
4541,CLAYTON,HAYES,NW,SB,0,26421000,,"(37.7735297931, -122.449339094)"
4542,HAYES,CLAYTON, ,WB, ,26421000,,"(37.7735295805, -122.449338349)"
4543,ULLOA,25TH AVE,NE,WB, ,23239000,,"(37.7409050367, -122.482002657)"
4544,VICENTE,25TH AVE,NE,WB, ,23126000,,"(37.7390464834, -122.48187196)"
4545,VICENTE,25TH AVE,SW,EB, ,23236000,,"(37.7390464834, -122.48187196)"
4546,35TH AVE,TARAVAL,NW,WB,0,23375000,,"(37.7423007296, -122.492850165)"
4547,35TH AVE,TARAVAL,SE,EB,0,23375000,,"(37.7423007296, -122.492850165)"
4548,CLEMENT,15TH AVE, ,WB, ,27489000,,"(37.782514019, -122.474123818)"
4549,FAIR OAKS,22ND ST,SE,NB,0,25626000,,"(37.7551107053, -122.424302976)"
4550,19TH ST,PENNSYLVANIA, ,SB, ,23649000,,"(37.7614811073, -122.393501598)"
4551,DETROIT,STILLINGS, ,NB, ,22275000,,"(37.734562377, -122.444349833)"
4552,VISTA VERDE,STILLINGS, ,SB, ,22275000,,"(37.734562377, -122.444349833)"
4553,MAGELLAN,CASTANEDA, ,WB, ,22897000,,"(37.7490016741, -122.461954218)"
4554,CASTANEDA,MAGELLAN, ,NB, ,22897000,,"(37.7490016741, -122.461954218)"
4555,CASTANEDA,MAGELLAN, ,SB, ,22897000,,"(37.7490016741, -122.461954218)"
4556,19TH ST,CASELLI, ,EB, ,26181000,,"(37.7591401941, -122.443807973)"
4557,AVILA,CHESTNUT, ,SB, ,26969000,,"(37.8003059525, -122.440322826)"
4558,MALLORCA,CHESTNUT, ,SB, ,26772000,,"(37.8006886776, -122.437312891)"
4559,WEBSTER,HERMANN, ,WB,0,25887000,,"(37.7704567037, -122.428439396)"
4560,FLORIDA,21ST ST,NW,SB,0,23995000,,"(37.7575436663, -122.410539758)"
4561,FLORIDA,21ST ST,SE,NB,0,23995000,,"(37.7575436663, -122.410539758)"
4562,21ST ST,FLORIDA, ,EB, ,23995000,,"(37.7575436663, -122.410539758)"
4563,21ST ST,FLORIDA, ,WB, ,23995000,,"(37.7575436663, -122.410539758)"
4564,CESAR CHAVEZ,ILLINOIS, , ,EB,23534000,,"(37.7503299867, -122.386581506)"
4565,CESAR CHAVEZ,ILLINOIS, , ,WB,23534000,,"(37.7503299867, -122.386581506)"
4566,VALLEJO,SANSOME,SW,EB, ,24820000,,"(37.7993870882, -122.402433882)"
4567,VALLEJO,SCOTT,NE,WB, ,26869000,,"(37.7946027048, -122.440058438)"
4568,VALLEJO,STEINER,NE,WB, ,26678000,,"(37.7950209672, -122.436774195)"
4569,VALLEJO,STEINER,SW,EB, ,26678000,,"(37.7950209672, -122.436774195)"
4570,VALLEJO,WEBSTER,NE,WB,0,26662000,,"(37.7954401243, -122.433482283)"
4571,VALLEJO,WEBSTER,SW,EB,0,26662000,,"(37.7954401243, -122.433482283)"
4572,VALLEY,CHURCH,SW,EB, ,21895000,,"(37.7445023488, -122.426759399)"
4573,VALLEY,DOLORES,SW,EB,00,21347000,,"(37.7446409401, -122.424472421)"
4574,VALLEY,DOLORES,NE,WB,00,21347000,,"(37.7446409401, -122.424472421)"
4575,VALLEY,NOE,SW,EB, ,21911000,,"(37.7442500838, -122.431192983)"
4576,VALLEY,SAN JOSE,SW,EB, ,21348000,,"(37.7447637377, -122.422452058)"
4577,VALLEY,SANCHEZ,NE,WB, ,21912000,,"(37.7443681806, -122.428972686)"
4578,VALLEY,SANCHEZ,SW,EB, ,21912000,,"(37.7443681806, -122.428972686)"
4579,VALMAR,SILLIMAN,NW,SB,0,21657000,,"(37.7263422185, -122.423850061)"
4580,VAN DYKE,INGALLS,SW,EB,0,20144000,,"(37.7259906094, -122.386813311)"
4581,VAN DYKE,JENNINGS,NE,WB,00,20151000,,"(37.727049088, -122.388686017)"
4582,VAN DYKE,JENNINGS,SW,EB,00,20151000,,"(37.727049088, -122.388686017)"
4583,VAN DYKE,KEITH,NE,WB, ,20483000,,"(37.7281040231, -122.390560667)"
4584,VAN DYKE,KEITH,SW,EB, ,20483000,,"(37.7281040231, -122.390560667)"
4585,VAN NESS,NORTH POINT,CI,NB,00,26708000,,"(37.805082849, -122.425311784)"
4586,VARENNES,FILBERT,SE,NB,0,30716000,,"(37.8016788791, -122.407000752)"
4587,VARENNES,GREEN,NW,SB,0,25327000,,"(37.799807582, -122.406624965)"
4588,VARENNES,UNION,NW,SB,0,25342000,,"(37.800741783, -122.406814268)"
4589,VASQUEZ,GARCIA,NW,SB, ,22883000,,"(37.7438405948, -122.461044632)"
4590,VASQUEZ,HERNANDEZ,SE,NB, ,22854000,,"(37.7452763177, -122.45922436)"
4591,VASQUEZ,HERNANDEZ,NW,SB, ,22854000,,"(37.7452763177, -122.45922436)"
4592,VASQUEZ,LAGUNA HONDA,SW,EB, ,22859000,,"(37.7462474663, -122.458296463)"
4593,VEGA,ANZAVISTA,SW,EB, ,26397000,,"(37.7801299839, -122.445453449)"
4594,VELASCO,CASTILLO,NE,WB,0,20412000,,"(37.7094763683, -122.41767015)"
4595,VELASCO,CASTILLO,SW,EB,0,20412000,,"(37.7094763683, -122.41767015)"
4596,VELASCO,SANTOS,NE,WB,0,20425000,,"(37.7099518416, -122.419361006)"
4597,VELASCO,SANTOS,SW,EB,0,20425000,,"(37.7099518416, -122.419361006)"
4598,VENUS,THORNTON,NW,SB, ,20541000,,"(37.7314394776, -122.397709887)"
4599,VENUS,THORNTON,SE,NB, ,20541000,,"(37.7314394776, -122.397709887)"
4600,VENUS,TOPEKA,SW,EB,0,20532000,,"(37.7319167143, -122.395739371)"
5101,FUNSTON,FULTON,NW,SB,0,27269000,,"(37.7731669221, -122.471253292)"
5102,FUNSTON,JUDAH,NW,SB,0,27168000,,"(37.7619919316, -122.470478143)"
5103,FUNSTON,LAKE,SE,NB,0,27627000,,"(37.7863384371, -122.472198563)"
5104,FUNSTON,NORIEGA,NW,SB,0,27135000,,"(37.7554370013, -122.470023002)"
5105,GALEWOOD,CLARENDON,NW,SB,0,33572000,,"(37.7523640405, -122.456026847)"
5106,GAMBIER,FELTON,SE,NB,0,20987000,,"(37.725658059, -122.421369422)"
5107,GARCES,ARBALLO,SW,EB, ,22568000,,"(37.7162513971, -122.483288111)"
